197,"multiplier. i've personally sat with the chief combat climatologist in the air force and like, what are the generals asking you? they want to know where the next starvation zone related to climate change is going to be,"
198,"they become something beautiful. as the eighth largest economy on planet, california is such a major player in the global discussion on climate change, the state's governor jerry brown is currently in for climate talks working alongside"
199,continues. bernie sanders on why climate change is the biggest threat facing us all. let me be clear about this. i see this as the major planetary environmental crisis that we face. when 'all in' starts right now.
200,"climate change? he is brilliant, that guy. al baghdadi will be sawing bernie sanders' head off and he'll be saying as his neck is being sliced if only we had had an emissions rating scheme. this is insane!"
201,california. it's fair to say the climate talks are not front of mind for american american voters or the media at the moment. that's precisely what makes climate change such an insidious threat to the planet's health and security.
202,"is a threat to future generations. today bernie sanders released a climate plan that reiterated a point he's made more forcefully before, that climate change is the greatest threat to our national security. in the previous debate you"
203,"daffy. i think isis -- they don't care what republicans say about syrian refugees. they're like laughing at bernie sanders for saying climate change is the biggest threat. it's crazy. from our center, bernie sanders has repeatedly asserted"
204,refugee families despite governor christie's opposition to that. and beijing facing severe air pollution for the fifth straight day. so what is china's role in the climate change summit under way this week outside paris?.
205,"going to play in talks about climate change and reducing carbon emission. when the chinese president xi jinping was addressing the conference, he didn't mention this. but the pollution levels now, are 40 times higher than the"
206,"beginning. but it is hard to see him overtaking her in this situation. when he was asked foreign policy questions in the debates, he resisted moving off of his position, climate change. he spoke of it being the biggest"
207,[ beep ] that's what we seek in these next two weeks. these talks in paris represent the first effort for a binding global agreement on climate change in nearly two decades. and a new poll from 'new york
208,it first. and then have a grown-up discussion with the rest of the american people on how we address climate change without destroying our economy because there's absolutists on the left but don't we as republicans have
209,to acknowledge climate change is real and it's a very possible threat. if the communists in china are recognizing it against their own interest in studies isn't it time that republicans in america recognize it? good luck with that.
210,"press conference that covered everything from climate change to russia's role in syria. on that second point, the president said he is hopeful putin will change his strategy but he's not holding his breath. mr. putin, i don't expect"
211,"real priority and the real threat and the real crisis and not climate change. there's been -- if i'm not mistaken i think 9000 air strikes overseen by this president of isis. grant bosse, thanks for joining us."
212,"hurricanes. and you had 'em always. is the republican party against concern about climb climate change, michael? that seems to be the line. we're not concerned. i think christie sort of sums up where the center of the party"
213,"they become something beautiful. as the eighth largest economy on planet, california is such a major player in the global discussion on climate change, the state's governor jerry brown is currently in for climate talks working alongside world leaders."
214,we continue talking politics in a crucial but often ignored issue in america. today vermont senator bernie sanders announcing an aggressive plan to combat climate change to cut carbon emissions by more than 80% by the year 2050.
215,"adopt a ground-breaking climate change agreement. the celebration is over and the questions are now starting to grow. even president obama admits to some doubts. no agreement is perfect, including this one. negotiations that involve nearly"
216,"last-minute permit to demonstrate against the climate change talks. the demonstration was peaceful. at the cafes where dozens were killed, mountains of flowers and memorials still stand. but there are still signs of a city moving on."
217,"and the devastating effects of climate change around the world. you can go the msnbc.com, check out the feature, old our familiar globe is gone. how long will it be before we find out what american woman"
218,the outlook is to continue to drop. the colorado river is ground zero for climate change. i think a modest projection suggests we'll have about 10% less flow in the river on average by 2050 than we have today.
219,"agree that there's some climate change and that maybe the earth is warming for now, they're not necessarily convinced that it's man-made, or that this treaty is going to remedy that. so energy efficiency is good, a"
220,areas. so this isn't just a matter of climate change or the environment but this is a matter of the way business is generally done. it's important here. you've got an agreement that is not only about a tremendously
221,near the scene of the san bernardino shootings for a second day looking for electronics. secretary of state john kerry is in paris at a summit on climate change. he said talks were productive. back to 'hardball.'
222,"there's no data to suggest -- there's absolutely no data, no evidence, no nothing. you might as well tell me climate change is a hoax. what is he saying, joe? he's saying he doesn't want to biep you your pickup."
223,even far right parties in many countries they may not like immigrants but they admit we have to do something about climate change. somebody said i care more about my tooth ache than starving in ethiopia because it
224,"climate change. what am i thinking about right now? that airplane i'm getting on, train i'm taking, movie theater i'm going to. that is why it is hard to make the argument. i think if he were running for"
225,"science tells us we have to do something about climate change. so my sense is that -- of, you know, this is something that may be an advantage in terms of short-term politics in the republican primary."
226,prospect of a nuclear iran. on climate change. on international terrorism. on the worst problems in the world. is there reason to be hopeful right now that we are having sort of a moment of international constructive
227,on the iranian nuclear deal the prospect of a nuclear iran. on climate change. on international terrorism. on the worst problems in the world. is there reason to be hopeful we're having a moment of international constructive action?
228,"so this isn't just a matter of climate change or the environment, but this is a matter of the way business is generally done. and it's important here. you've got an agreement that is not only about a tremendously"
229,high marks on foreign policy unless the iron dean deal goes . other areas he'll get huge high marks is climate change and the environment. we'll see. you can't really tell. did he have a goodyear this past
230,"rewriting the rules for what's expected from a lame duck presidency. this year he secured an historic agreement on climate change, reached a crucial deal in iran's nuke program and restored relations with cuba after more"
231,"reporter: but republicans will try to blunt the president's ambitions on climate change and on closing the guantanamo bay prison. still, obama says he will lay out a plan to move some detainees to u.s. prisons. his overall goal?"
232,"by 2030, tackle inquality and climate change. tonight these goals provide a road map for the next 15 years. we want people as they think about new years and what the resolution will be to pick one"
233,"you got to overturn citizens you nighted and move public funding of elections. let me tell you on another issue. i'm afraid republicans are really way, way out of reality. that is climate change. the scientific community is"
234,"let the state come in and do it. one thing it turns out we are great at in this country is drilling holes really, really, really, really, really, really deep in the ground for oil and gas purposes. one thing we're not so great at is figuring out what to do with those holes when things go wrong with them. this leak is so big it's a quarter of the greenhouse gas emissions for all the state of california. four months to fix it? watch this space."
235,"as world leader race to avert full on climate crisis, republican lawmakers in america exercise full-on denial. that's next. today, right now, nearly 150 world leaders are gathered in paris racing to get a deal on global carbon emissions that could save the planet from climate catastrophe. back in washington, texas senator ted cruz hoping to join"
236,"damage the place and we have to take action. back in the '80s we had a big hole in the ozone layer, we had to fix that. then in the '90s we had an acid rain problem, really problematic, we had to do something to fix that. now we have this global warming problem. we keep putting stuff in the air and it's making it really hot and storms are getting stronger"
237,we need a president that thinks that national security is the real priority and the real threat and the real crisis and not climate change. there's been -- if i'm not mistaken i think 9000 air strikes overseen by this president of isis.
238,"this is about what's doing good for the economy. creating a sustainable economy while addressing the climate change issue. for whatever reason, senator cruz believes this good politics for him. i'm sure it is with parts of his republican base."
239,"happening in the world community. that's why we've got nearly 190 countries coming together in paris. we have 97% of the scientists climate scientists in this country who believe that climate change is real and not only is it real, humans have a"
240,investigate the chicago police. this is bigger than one incident. as the paris summit continues. bernie sanders on why climate change is the biggest threat facing us all. let me be clear about this. i see this as the major planetary environmental crisis
241,"example, where i believe the last round of talks were, people have criticized the u.s. and the role its played. they have said the u.s. even under the administration of barack obama who obviously accepts the science on climate change has negotiated the"
242,accountable system to keep the planet's temperature rise in a non-catastrophic window. and across the world the negotiations are being watched extremely closely. in the philippines protesters yesterday marched calling for swift action on climate change. in yemen people gathered on the
243,than 150 leaders from around the world were under one roof yesterday for historic talks targeting climate change. president obama and the rest of the leaders gathered at the climate summit where each were given just three minutes to speak yesterday.
244,"climate change, economic inequality. it was a gross misreading of the moment and a sign that he's not -- he may not be a candidate who has all the gears that you need to win a nomination. you were at a monitor"
245,where glaciers are melting at a pace unprecedented in modern times. the president is one of 147 world leaders to address the conference outlining what their countries are doing to reduce emissions and slow climate change. nbc's gabe gutierrez joins us
246,"regarding paris do you believe in climate change? is it occurring climate is always changing and we cannot say, we cannot say our activity doesn't contribute to changing the climate. what i'm saying it's not a crisis. the climate has been changing"
247,"border? and is that something that you raised today? and then to put a fine are point on a climate change question, can leaders gathered here believe that the united states will keep its commitments, even after you've left office if a"
248,"i think he's trying to make a point about leadership styles and priorities rather than the actual issue itself because he has said he believes climate change is happening. but i do think it's sort of, you know, not a very productive --  _"
249,"i think christie is trying to establish himself as a national candidate, at least acknowledging that climate change is a real thing. but not a crisis. well, i think -- well, what republicans generally would say is we need to balance the need"
250,more resignations and dash-cam video. now the feds are going to investigate the chicago police. this is bigger than one incident. as the paris summit continues. bernie sanders on why climate change is the biggest threat facing us all.
251,"this is about what's doing good for the economy. creating a sustainable economy while addressing the climate change issue. for whatever reason, senator cruz believes this good politics for him. i'm sure it is with parts of his republican base."
252,you have president obama across the pond in paris trying to push forward on a multi-nation climate deal to try and push back a little bit of what climate change has brought upon the earth. and house republicans move
253,"abroad is not reflective of what the entire country thinks. they proved that point yesterday. when it comes to climate change, josé, on capitol hill it's a non-starter with the republicans in charge in both chambers. luke, there is also the 11th"
254,"tyson at madam tussaud's in las vegas. iron mike going face-to-face with his very own face. coming up, house republicans welcome president obama home with a battle over climate change. and then, guess who's fighting over governor chris"
255,"stopped the next step. back in i believe it was august, they said the governor's road map would have greatly helped the state's long-term fiscal plan. you said something interesting this morning on our air about climate change. take a listen."
256,"change question, regarding paris, do you believe in climate change? is it occurring? climate's always changing. and we cannot say -- we cannot say that our activity doesn't contribute to changing the climate. what i'm saying is, it is not a"
257,"that climate change is real, occurs and that men and women contribute to it. what scientists are you relying on to say it is not a crisis. i'm not -- that's my feeling. i don't see it as a crisis. it's not."
258,preparing for the impact of climate change that we can no longer avoid. there are hundreds of billions of dollars ready to deploy to countries around the world if they get the signal that we mean business this time. let's send that signal. [ ding ]  _          _
259,"effectively addressing the fact that climate change is absolutely real? i am in burlington, vermont, right now. nobody can recall a christmas eve the likes of which we have seen where the temperature was 65 degrees. and what the scientists are"
260,"why is it that we're not effectively addressing the fact that climate change is absolutely real? i am in burlington, vermont, right now. nobody can recall a christmas eve the likes of which we have seen where the temperature was 65 degrees."
261,"i believe in the words of dr. martin luther king jr. that there is such a thing as being too late and when it comes to climate change that hour's almost upon us. but if we act here, if we act"
262,"whoever the next u.s. president is is also going to be held to account on his or her dealing with climate change. i wonder if anybody's doing this calculus very carefully. for example, in florida i think there are 29 electoral votes."
263,"numbers run up. this is the time for heavyweight diplomacy behind the scenes, but we're distracted, we have got climate change, we have got ukraine, we have got a refugee crisis, we have got china. so there's lots of stuff going"
264,"nearly 200 countries working overtime to reach a climate deal. we'll talk to a senator up next who's been in paris this week for talks to climate change, about the hurdles getting in the way. wanna see, i wanna see."
265,about gun control and climate change. donald trump doesn't have a plan to defeat isis so he talks about banning muslims. i signed a pledge. that's why you have to be careful with pledges you sign. that i would support the republican nominee.
266,"will happen years in the future. it's a lot easier to get people to think, talk and act on climate change than it ever has been. there are two reasons. one is because the effects are immediate. most americans know we are"
267,the three candidates in the undercard debate that includes fellow former iowa caucus winner rick santorum. the u.n. climate summit comes to a close with nearly 200 countries reaching an historic agreement over how to fight climate change. there was thundering aplauz
268,"funneled to developing nations to adapt to and mitigate the effects of climate change and third, this deal is designed to evolve. countries will have to resubmit pledges by 20 to, and then a similar review will take place every five years."
269,congressional approval and even democrats are split. hillary clinton released a statement applauding the agreement calling it an historic step forward but senator bernie sanders slammed the proposal saying it doesn't do enough to tackle climate change. let's turn overseas to
270,"contest developing with new signs that ted cruz and marco rubio are on the move. rubio joins me exclusively. also, a global deal on climate change. i'll talk to secretary of state john kerry about the agreement in paris and about fears of"
271,"signatu signatures, 19 a countries and european union agreed we need to fight climate change. two weeks of thousands and thousands of leading business people, hundreds of mayors, 150 heads of state, no climate denial, it was just we got to do something."
272,"that is why it is the holding your breath sort of anticipation. and tony, let us know if you find out anything today. for more on the paris talks, and the devastating effects of climate change, go to our in"
273,"good morning, everyone. welcome to 'weekends with alex witt.' here's what's happening. developing news out of paris this morning where world leaders have just released the latest draft of a potentially ground breaking plan to fight climate change. despite widespread protests."
274,"lot about the national security threat of climate change, they weren't talking about how mass shooters and various form of terrorism have happened from right-wing extremists. that was a form, if you use their definition of political correctness, that muting of"
275,about iran and climate change. he hasn't changed and adjusted his presidency to say terrorism is the number one and the number two and number three thing. he wants it to be broader than terrorism. can you get away with it.
276,"year, as you said, he's it by executive order or the supreme court. global issues, that's where he's facing attention. placing his soul, if you will. he wants climate change that looks like a big win for him. he wanted open relations with"
277,"it is not something that's a winner for winners long term. you mentioned the leadership, is it embarrassing to you that the other party denies climate change? no. because, first of all, first of all, i'm not a member of that"
278,"idea. fair enough. lindsey graham out of the race, when remember when the south carolina made the decision to take the confederate flag down, lindsey graham is the only republican candidate who believes that climate change is a real thing."
279,"charleston church shooting and climate change. the u.s. election campaign, terrorism worries. and i have to say, the list, if it's possible, gets grimmer as it goes. it's a grim year. it is a very grim year. seemed that between the mass"
280,emissions and switch to more renewable energy sources on a pace that hopefully will slow down the effects of climate change. nationally having a hard time. internationally taking great steps. here in this country you see this phenomenon in the case of a
281,"temperatures below 1.5 degrees of an increase. 2.7 degrees fahrenheit, in other words, they want to really limit the rising temperatures. it also says that wealthier nations should take the lead in funding to tackle climate change, though a specific dollar"
282,"contest developing with new signs that ted cruz and marco rubio are on the move. rubio joins me exclusively. also, a global deal on climate change. i'll talk to secretary of state john kerry about the agreement in paris and about fears of"
283,know for instance how will the iran deal will work out or the climate deal with china will work out. how will this world nations conference on climate change in paris how will that work out. even obamacare we don't know how
284,"she's very lucky in who she draws and to this point she's looking very lucky. helene cooper, we saw bernie sanders even today not talking about foreign policy. he started our interview talking about climate change, economic disparity. his wheel house."
285,"climate change and relations with cuba. back with me, i want to get from all of you your sense of what the biggest political story of 2015 was. ladies first. you know, when i started this campaign i got assigned carly"
286,disgusted with the fact all new wealth and incomers going from the top 1% not dealing with climate change that we have a campaign finances system as a result of the citizens united which is corrupt allowing billionaires to buy elections.
287,"those are some of the issues out there. so there's balance. by the way, i certainly, i agree with you and the scientist that climate change is real and that it's caused by human activity as well as other forces."
288,we put a significant amount of money into dealing with that issue. it's not the fault of the coal miner the product he's producing is causing climate change. he should not be blamed for that. investing an amount of money to
289,global agreement on climate change. he held meeting with the president of india and president of china. this morning he urged global leaders to get together as an act of defiance in the wake of those paris attacks. we salute the people of paris
290,"paris. we have 97% of the scientists climate scientists in this country who believe that climate change is real and not only is it real, humans have a significant play in it and we have deal with it. we also have the major companies"
291,that climate change is the greatest threat to national security of this country. for that position he has been mocked by many conservatives. i asked him to respond to the critics who call him out of touch with his position. obviously isis is an
292,"traveling with the president at the climate change summit in paris and joins us now. given what happened in paris and these remarks the president is making in paris about isis, how key is this new advisor to the president's military policy in the fight?"
293,what would you like to see done on climate change? i would like to see them sit down and work with us. what we actually blocked was a regulatory cap and trade that it was done by regulation not by working with the congress or senate.
294,"hyperbole. yes, every year hundreds of world leaders gather in new york for the u.n. general assembly. but that's spread out over a week and a half. not everybody's there on the same day. at the u.n.'s conference on climate change today over 150"
295,catastrophic impact as a result of climate change. we should look at how do we further study this so we can put together the kind of public policy that can mitigate this. we can deal with it but have to put our best minds to trying to
296,"if we're fighting a war. we are fighting a war. the war is against climate change, and our goal is to save the planet for our kids and our grandchildren. ugh! heartburn! no one burns on my watch! try alka-seltzer heartburn reliefchews."
297,"said the greatest threat to national security is climate change. do you still believe that? absolutely. it's directly related to the growth of terrorism. if we do not get our act together you'll see countries all over the world -- this is what the cia says, they'll"
298,"blake, thank you. still to come, climate change, as we have been talking about, now becoming a hot topic on the 2016 trail. how candidates are responding to president obama's comments out of paris. plus, this is an important anniversary today. a major milestone in the fight"
299,"issue like climate change because the effects can be gradual, there aren't necessarily constituencies springing up to marshall the resources necessary. so he said it really takes something of the size and scope of what they've tried to do here in paris to bring together sort"
300,"and when it comes to climate change, that hour is almost upon us. but if we act here and if we act now, if we place our own short-term interests behind the air that our young people will breathe and the food that they"
301,"we should point out, you and the governor have a bit of a history of butting heads, back to superstorm sandy. you recently joined this advisory board for the epa. since joining that board, how has your impression of climate change and what you've learned,"
302,here in paris let's also make sure that these resources flow to the countries that need help. preparing for the impact of climate change that we can no longer avoid. there are hundreds of billions of dollars ready to deploy to countries around the world if
303,"the hottest years over the past 1520, years, i'm sorry at some point people in our party are going to have to say climate change is real. it is caused by man. and we're going to have to figure out a way to acknowledge"
304,"to deal with climate change without bankrupting our economy. that's the tender balance that everybody is trying to find. i think you know, he may be delving into an area he's not quite comfortable with and maybe he'll have to fine-tune his"
305,and more of our economic and military resources not to growing opportunity for our people but to adapting to the various consequences of a changing planet. so that was president obama earlier today discussing the importance of addressing climate change before he left the u.n.
306,"last week 14 people shot to death in san bernardino, california. it's fair to say the climate talks are not front of mind for american voters or the media at the moment. that's precisely what makes climate change such an insidious threat to the planet's health"
307,"instead of children that are being executed. he says climate change is number one, which is why putin and iran and north korea love him because, while they're dismantling the world he is playing hackie sack with bill nye the science guy. now president obama isn't the"
308,in the previous debate you said the greatest threat to national security is climate change. do you still believe that? absolutely. it's directly related to the growth of terrorism. if we do not get our act together you'll see countries all over the world -- this is            _
309,"change is the biggest threat. it's crazy. from our center, bernie sanders has repeatedly asserted that climate change is the greatest threat to national security of this country. for that position he has been mocked by many conservatives. i asked him to respond to the"
310,bring california out of its historic drought. we do not know when this drought will come to an end. what we do know is that the era of climate change is upon us. and the extraordinary in california today will become the ordinary of tomorrow.
311,"the crisis of climate change. back home, the republican candidates seem to agree, he shouldn't have even made the trip. let's listen. i'd be uncertain whether i would attend a meeting like that, where it seems like the movement is towards policies that will hurt our economy."
312,"parenthood shooting and climate change. it's clear you're positioning yourself as the national security candidate in new hampshire and across the country. you said something that caught my ear -- this is not the time for amateur hour, this is the no the time for some youngster who"
313,"thing. right now we're in negotiations with the dnc. frankly, andrea, i think for the american people there are far more important issues having to do with the disappearance of the american middle-class and huge income and wealth inequality and climate change and the corrupt"
314,"looking very lucky. helene cooper, we saw bernie sanders even today not talking about foreign policy. he started our interview talking about climate change, economic disparity. his wheel house. even after the most recent polls show he really lost ground in that debate last saturday night"
315,"thing. right now we're in negotiations with the dnc. frankly, andrea, i think for the american people there are far more important issues having to do with the disappearance of the american middle-class and huge income and wealth inequality and climate change and the corrupt"
316,"looking very lucky. helene cooper, we saw bernie sanders even today not talking about foreign policy. he started our interview talking about climate change, economic disparity. his wheel house. even after the most recent polls show he really lost ground in that debate last saturday night"
317,"role its played. they have said the u.s. even under the administration of barack obama who obviously accepts the science on climate change has negotiated the agreement with china, that it's played a destructive role, that it has watered things down? do you agree with this?"
318,"climate change is caused by humans and is a significant threat. it's a debate that seems to continue to go on in the halls of congress but as you mentioned in opening the segment, it's not happening in the world community. that's why we've got nearly 190"
319,"historic? and joining me now, todd stern, special envoy for climate change for the u.s. state department. he headed the u.s. negotiating team in paris. mr. stern, you have been at this for six years, if i'm not mistaken, for a very long time."
320,"international commitments that their predecessors have made, and it's an important thing and across a whole range of national security and foreign policy areas. so this isn't just a matter of climate change or the environment but this is a matter of the way business is generally"
321,that's ridiculous. we've got a president that wants to take on climate change and won't take on isis. he says the real enemy is cynici cynicism. fib me if i'm cynical about that. we need a president that thinks that national security is the
322,"who brought him to justice. and later, president obama is personally working the phones, trying to secure a climate change deal at the 11th hour. st. maybe it's time we finish this test drive and head back to the dealership? that is so jeffrey."
323,"and this money, for people who don't know, the u.n. green climate fund. explain what that is. it's to help support nations that are at the receiving end of the damage of climate change, but didn't have the big fossil fuel economic growth that we"
324,"so much has happened, there's been a terrorist attack, climate change, protests about the fractured relationship between police and minority communities. as can you imagine, the debate is the hottest ticket in town. and the man at the center it have all growing even stronger,"
325,"students learn a combination of fencing and martial arts. tonight, president obama joins bear grylls in a trek across the alaskan wilderness. the two will battle the elements while observing firsthand the effects of climate change. here's a sneak peek. as president, i am in what's"
326,"insurance coverage has expanded nationally and you may now be covered. contact your health plan for the latest information. with tomorrow's deadline looming for leaders of the world to come to an agreement on fighting climate change, a stark reminder of just what's at stake"
327,"it hit its lowest level of course last may and june, and the outlook is to continue to drop. the colorado river is ground zero for climate change. i think a modest projection suggests we'll have about 10% less flow in the river on"
328,bring california out of its historic drought. we do not know when this drought will come to an end. what we do know is that the era of climate change is upon us. and the extraordinary in california today will become the ordinary of tomorrow.
329,countries. i think what will be challenging is to increase the level of ambition over time because we are going to have to do more in order to stave off the worst effects of climate change and protect our families and communities. senator bernie sand irs has
330,"hey, there, everyone. high noon here in the east, and 9:00 a.m. in the west, and welcome to weekends with alex wi witt. in paris, negotiators are preparing for a final vote to adopt new rules on climate change, and the most wide"
331,"that's the outer temperature limit scientists say we can't exceed if we are to avert catastrophic effects of climate change. there's even language in the agreement that pushes the world to be even more ambitious, to 'pursue efforts to limit temperature increase to 1.5 degrees celsius."
332,"contest developing with new signs that ted cruz and marco rubio are on the move. rubio joins me exclusively. also, a global deal on climate change. i'll talk to secretary of state john kerry about the agreement in paris and about fears of homegrown terror."
333,"absolutely an extraordinary number that nobody would have predicted a year ago. what are the consequences if the next american president decides to renounce this, essentially america were to elect someone who says either climate change is a hoax cooked up by international bureaucrats"
334,"it's legislating. if you have one group of people who do not believe in the agreed-upon facts, legislating on things like oh, i don't know, climate change for which there should be some scientific agreement becomes almost impossible. and i think that there's"
335,"attention to climate change. there were also some personal moments like when bear asked the president for a favor. i got one favor to ask. go ahead. i promised my wife, i said, i'll get you to sign something. of course. the only thing i could find"
336,"well, i think there are repercussions, too, beyond just kind of narrative. it's legislating. if you have one group of people who do not believe in the agreed-upon facts, legislating on things like oh, i don't know, climate change for which there should be some scientific"
337,"change. clearly barack obama wants to be the president who achieved a number of historic breakthroughs. climate change is near the top of the list along with of course obamacare, the opening to cuba, the initial transpacific trade deal, which is yet to get congressional approval."
338,he's the president. you worked for governor pata pataki. when he was this charge of a committee at the council of foreign relations that put out a great report a couple years ago on climate change and called for basically all the steps that the
339,"repercussions, too, beyond just kind of narrative. it's legislating. if you have one group of people who do not believe in the agreed-upon facts, legislating on things like oh, i don't know, climate change for which there should be some scientific agreement becomes almost"
340,"climate change? i think he's a leader out there but as you set this thing up, everything he was going to talk about are things to do on his own. closing gitmo, can't gate bill from congress and everything he's doing, even the things he's"
341,"to make it easier for the next candidate who's a democrat to enter the white house to protect legacy items like the affordable care act, protect the climate change and iran deal? that's really where the white house is focusing now. the numbers are down."
342,"lindsey graham is the only republican candidate who believes that climate change is a real thing. lindsey graham, other than jim gilmore is the only candidate in either the republican or democratic side who's got personal experience in the military. and lindsey graham is the only"
343,"candidate par-- party is equall guilty of the sins you named. hillary clinton described republicans as enemies. it is the democrat party that immediately following a terrorist attack talks about climate change and gun control instead of facing the real issue, which is that isis has"
344,"what it means to be religious and inviting us to see love as the key. when it comes to the pope also bringing new light to the relationship between the u.s. and cuba, also taking a policy stance on what climate change means to the international"
345,"ever recorded. in fact, the ten warmest years since we've been keeping track with the exception of 1998 have occurred since 2000, according to nasa scientists and to cap off all this insanity brought to you by climate change and the pumping of carbon pollution into"
346,yet experts believe that even an extremely rainy winter will not bring california out of its historic drought. we do not know when this drought will come to an end. what we do know is that the era of climate change is upon us. and the extraordinary in
347,"climate change is caused by humans and is a significant threat. it's a debate that seems to continue to go on in the halls of congress but as you mentioned in opening the segment, it's not happening in the world community. that's why we've got nearly 190 countries coming together in"
348,"accurate description. you had some folks testifying who were basically denying that climate change is caused by humans and is a significant threat. it's a debate that seems to continue to go on in the halls of congress but as you mentioned in opening the segment, it's not"
349,"this one do tangible harm or are they just a sideshow? it's somewhat of a sideshow in the fact we've got to keep moving forward. got to be able to put ideas forward. in dealing with climate change, as well, this is an opportunity for us to be looking at economic"
350,"sounds like someone from the center left. it sounds like -- write live. anyway, president obama is in paris today with over 100 other world leaders trying to confront the crisis of climate change. back home, the republican candidates seem to agree, he shouldn't have even made the trip. let's listen."
351,"against concern about climb climate change, michael? that seems to be the line. we're not concerned. i think christie sort of sums up where the center of the party tends to be on this issue, and that is, it's not as big a crisis as everyone claims it is."
352,"and i mean that without hyperbole. yes, every year hundreds of world leaders gather in new york for the u.n. general assembly. but that's spread out over a week and a half. not everybody's there on the same day. at the u.n.'s conference on climate change today over 150"
353,"force? and as president obama wraps up his time in paris for the global climate change summit, we check in with the science guy for his thoughts on what can be done to slow the warming of the planet. this is the one place we're not afraid to fail."
354,"but you were talking about the fact that more and more people believe that climate issues are human contributors. as of last week, the end of last week, 53% of people in the u.s. now believe that humans are causing climate change. that's huge. that's a tipping point."
355,"accepts the science on climate change has negotiated the bilateral agreement with china, even under him, it's played a destructive role, that it has watered things down. do you agree with this? are you confident that this administration is playing the leadership role you'd like to see it make?"
356,"spike lee's 'chi-raq'' is now playing in theaters nationwide. i can honestly say it is unlike anything i've seen in a very long time possibly ever. still ahead, as world leaders work against the clock at the climate change summit in paris, these unbelievable images out of"
357,right? but that's spread out over a week and a half. not everybody's there on the same day. at the u.n.'s conference on climate change today over 150 national leaders congregated in paris all on the same day in the same place. the heads of more than 150 countries.
358,negotiations are being watched extremely closely. in the philippines protesters yesterday marched calling for swift action on climate change. in yemen people gathered on the streets of sana on the eve of the paris talks. in indonesia thousands took to the streets of jakarta in the name of climate justice.
359,"multiplier. i've personally sat with the chief combat climatologist in the air force and like what the generals asking you? they want to know where the next starvation zone related to climate change is going to be, where the guys with machetes are going to come through because"
360,"extreme lly committed and i thi it's a crisis for our city, we've got to keep moving forward and protect against the future storms coming. and climate change shows it's going to be more and more severe. i have an obligation to get it done. you talk about this being an"
361,"there. just last week, the governor released an extraordinary report laying out doom's day scenarios if they do not address climate change. we're talking about starvation, crop failure. problems on a mass scale. so they really care about this. what is their motivation beyond keeping the folks happy"
362,"rahm emanuel is someone who controls the narrative. in this case, the narrative is, to some degree, controlling him. he cancelled a trip to paris to meet with the president on climate change for this week. he likes to see himself as a player on the world stage, the"
363,"focus on, but i think that the next president, and appreciate that president obama is taking the lead on this, and our next president has to be focused on climate change. i just recently went to a rising tides conference up in new hampshire and it brought together representatives from 18"
364,"to the countries that need help. preparing for the impact of climate change that we can no longer avoid. there are hundreds of billions of dollars ready to deploy to countries around the world, if they get the signal that we mean business this time. let's send that signal."
365,"of dr. martin luther king jr., that there is such a thing as being too late. and when it comes to climate change, that hour is almost upon us. but if we act here and if we act now, if we place our own"
366,accountable system to keep the planet's temperature rise in a non-catastrophic window. and across the world the negotiations are being watched extremely closely. in the philippines protesters yesterday marched calling for swift action on climate change. in yemen people gathered on the streets of sana on the eve of
367,"and help prevent the worst effects of climate change. as you mentioned the president joined more than 150 heads of state here. and yesterday he met with french president francois hollande as well as leaders of india and china, two of the world's biggest producers. right now there are major"
368,"you for being with us. thank you. coming up, president obama has strong words on the issue of climate change, calling it a national security concern. he's now headed back to d.c. but we'll go live to paris where the summit is still well under way. up next."
369,"folks in terms of making the case since in their argument, their view china has tone nothing. we footed this bill and carried this argument. do you think there's climate change. absolutely. everything you said is true. i think there's a space for us not just in the present day but"
370,"it just seemed like -- what did he say? well, he doesn't think it's a crisis. most of the republicans don't think it's a crisis that the democrats and president obama seem to think. they think there is definitely a problem with climate change and it has to be addressed but not"
371,"reporter: you planned to go, all week your staff has said you're going. have you changed your mind? obviously by the answer, it's a question i haven't answered yet. i have serious work here. i think the mission of climate change is serious work. i will weigh that."
372,"countries coming together in paris. we have 97% of the scientists climate scientists in this country who believe that climate change is real and not only is it real, humans have a significant play in it and we have deal with it. we also have the major companies"
373,"up climate change. they don't want to bring it up on their own. tough, that's our job, bring up inconvenient truths, as al gore would say. robert costa, brilliant. susan, thanks, as always. and michael, thank you. with two months before iowa, is there going to be a debate on"
374,"are fighting a war. we are fighting a war. the war is against climate change, and our goal is to save the planet for our kids and grandchildren. i think we've got to put all the resources that we can in cutting carbon, i believe strongly in a"
375,"we dealt with both in this film. spike lee's 'chi-raq' is now playing in theaters nationwide. i can honestly say it is unlike anything i've seen in a very long time possibly ever. still ahead, as world leaders work against the clock at the climate change summit in paris,"
376,richer countries need to funnel to poorer countries to adapt to climate change. this was a crucial part of the deal. republicans have the ability to block that money. right now a budget fight in congress. it's running until december 16th. the first tranche of money is in
377,president of the united states if you don't understand climate change or aren't committed to this kind of a plan. so there it is. john kerry saying that these people cannot be president of the united states if they hold these views. they are on the wrong side of
378,"don't start humira if you have an infection. want more proof? ask your rheumatologist about humira. humira. this is my body of proof!. with tomorrow's deadline looming for leaders of the world to come to an agreement on fighting climate change, a stark reminder of just what's at stake"
379,"this break news out of paris where a few moments ago, negotiated between nearly 200 countries voted to adopt the most wide reaching guidelines for climate change to date. but after the historic vote, there is a lot of hurdles to clear before it is put into place."
